genres,item_name,tags,item_id
['Strategy'],Armada 2526,"['Strategy', 'Sci-fi', 'Space', '4X', 'Turn-Based']",46790
['Strategy'],Darkest Hour: A Hearts of Iron Game,"['Strategy', 'Grand Strategy', 'World War II', 'Historical', 'World War I', 'Simulation', 'Wargame', 'Military', 'RTS', 'Cold War', 'Moddable', 'War']",73170
"['Strategy', 'RPG']",Dungeons: Into the Dark DLC Pack,"['Strategy', 'RPG']",57655
"['Action', 'Indie']",Dino D-Day,"['Dinosaurs', 'Action', 'Multiplayer', 'World War II', 'FPS', 'Indie', 'Shooter', 'First-Person', 'War', 'Comedy', 'Funny', 'Third Person', 'Alternate History', 'Survival', 'Co-op', 'Historical', 'Open World', 'PvP', 'Third-Person Shooter', 'Gore']",70000
['Strategy'],Patrician IV: Rise of a Dynasty,"['Strategy', 'Trading', 'Simulation', 'Economy']",57730
"['Action', 'Adventure']",Portal 2,"['Puzzle', 'Co-op', 'First-Person', 'Sci-fi', 'Comedy', 'Singleplayer', 'Adventure', 'Online Co-Op', 'Funny', 'Science', 'Female Protagonist', 'Action', 'Story Rich', 'Multiplayer', 'Atmospheric', 'Local Co-Op', 'FPS', 'Strategy', 'Space', 'Platformer']",620
"['Action', 'RPG']",Magicka: Vietnam,"['Action', 'RPG', 'Magic']",42918
"['Action', 'Casual', 'Indie', 'Strategy']",Sanctum,"['Tower Defense', 'Strategy', 'FPS', 'Action', 'Co-op', 'Indie', 'Sci-fi', 'First-Person', 'Multiplayer', 'Online Co-Op', 'Female Protagonist', 'Shooter', 'Singleplayer', 'Casual', 'Great Soundtrack', 'Futuristic', 'Adventure', 'Tactical', 'Survival', 'Open World']",91600
['Strategy'],Majesty 2 Collection,"['Strategy', 'RTS', 'Fantasy', 'Simulation', 'Base Building', 'Singleplayer', 'Comedy']",73020
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",['Strategy'],56482
['Strategy'],Dawn of War II: Retribution – The Last Stand,"['Strategy', 'RTS', 'Warhammer 40K', 'Co-op', 'Games Workshop', 'Survival']",56438
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",['Strategy'],56481
"['Indie', 'Strategy']",Frozen Synapse,"['Strategy', 'Turn-Based', 'Tactical', 'Indie', 'Asynchronous Multiplayer', 'Great Soundtrack', 'Cyberpunk', 'Multiplayer', 'Turn-Based Strategy', 'Sci-fi', 'Top-Down', 'Competitive', 'Singleplayer', 'Chess', 'Difficult', 'Replay Value', 'Action']",98200
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",['Strategy'],56480
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 4: Amethyst Rivers,"['Adventure', 'RPG', 'Indie']",72905
"['Action', 'Adventure']",Hunted: The Demon’s Forge™,"['Action', 'Adventure', 'Fantasy', 'Co-op', 'Third Person', 'Hack and Slash', 'RPG', 'Dark Fantasy', 'Female Protagonist', 'Singleplayer', 'Action-Adventure']",22450
"['Adventure', 'Casual', 'Indie']",Hamilton's Great Adventure,"['Adventure', 'Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Puzzle-Platformer']",42140
['Simulation'],The Sims™ 3 Generations,['Simulation'],47898
['Simulation'],Cities in Motion: Tokyo,['Simulation'],73181
"['Action', 'RPG']",Magicka: Nippon,"['Action', 'RPG']",73031
"['Action', 'Adventure']",Ghostbusters: Sanctum of Slime Challenge Pack DLC,"['Action', 'Adventure']",9992
['Adventure'],Still Life 2,"['Adventure', 'Point & Click', 'Female Protagonist', 'Crime', 'Mystery', 'Singleplayer', 'Detective', 'Puzzle', 'Horror']",46490
['Adventure'],Still Life,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Crime', 'Puzzle', 'Detective', 'Singleplayer', 'Horror', 'Noir']",46480
['Action'],Call of Duty®: Black Ops Escalation Content Pack,"['Action', 'Zombies']",42718
"['Action', 'RPG']",Dungeon Siege III,"['RPG', 'Action', 'Fantasy', 'Action RPG', 'Co-op', 'Local Co-Op', 'Singleplayer', 'Female Protagonist', 'Dungeon Crawler']",39160
['Action'],Duke Nukem Forever,"['FPS', 'Action', 'Nudity', 'Shooter', 'Aliens', 'Singleplayer', 'Comedy', 'Sci-fi', 'Multiplayer', 'First-Person', 'Mature', 'Funny', 'Gore', 'Dark Humor', 'Classic', 'Adventure', 'Memes', 'Atmospheric', 'Linear', '3D Vision']",57900
"['Action', 'Free to Play']",A.V.A. Alliance of Valiant Arms™,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Zombies', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Singleplayer', 'Online Co-Op', 'Survival', 'Adventure', 'Open World', 'Strategy', 'Funny', 'Military', 'Gore', 'Horror', 'Controller']",102700
"['Free to Play', 'Massively Multiplayer', 'RPG']",Champions Online,"['Free to Play', 'Superhero', 'Massively Multiplayer', 'RPG', 'Character Customization', 'MMORPG', 'Open World', 'Action', 'Multiplayer', 'Third Person', 'Co-op', 'Adventure', 'Comic Book', 'Singleplayer', 'Sci-fi', 'FPS', 'Action RPG', 'Online Co-Op', 'PvP', 'Controller']",9880
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Spiral Knights,"['Free to Play', 'Massively Multiplayer', 'Adventure', 'RPG', 'Action', 'Multiplayer', 'Online Co-Op', 'Dungeon Crawler', 'Hack and Slash', 'MMORPG', 'Co-op', 'Cute', 'Action RPG', 'Sci-fi', 'Great Soundtrack', 'Open World', 'Singleplayer', 'Indie', 'Casual', 'Anime']",99900
['Strategy'],Spectromancer - Truth &amp; Beauty,['Strategy'],22520
['Simulation'],Cities in Motion: Design Now,['Simulation'],73014
['Strategy'],Two Worlds II Castle Defense,"['Strategy', 'Tower Defense', 'Fantasy']",7530
['Indie'],The Cat and the Coup,"['Indie', 'Historical', 'Free to Play', 'Puzzle', 'Short', 'Singleplayer']",95700
['Strategy'],Magic: The Gathering - Duels of the Planeswalkers 2012,"['Card Game', 'Strategy', 'Trading Card Game', 'Magic', 'Multiplayer', 'Board Game', 'Singleplayer', 'Turn-Based', 'Fantasy']",49470
"['Indie', 'Casual']",Ancients of Ooga,"['Indie', 'Casual', 'Platformer', 'Puzzle']",91810
"['Action', 'Casual', 'Indie']",Beat Hazard Ultra,"['Action', 'Indie', 'Casual', 'Music']",49604
"['Strategy', 'Indie']",Frozen Synapse: Soundtrack,"['Strategy', 'Indie']",98210
"['Indie', 'Casual']",Solar 2,"['Space', 'Indie', 'Casual', 'Sandbox', 'Relaxing', '2D', 'Singleplayer', 'Simulation', 'Arcade', 'Puzzle', 'Open World', 'Top-Down', 'Comedy', 'Physics', 'Short', 'Atmospheric']",97000
['Strategy'],Ironclads: Schleswig War 1864,['Strategy'],46760
['Strategy'],Ironclads: Anglo Russian War 1866,"['Strategy', 'Naval']",46830
"['Action', 'RPG']",Magicka: Final Frontier,"['RPG', 'Action']",73035
['Strategy'],Ironclads: Chincha Islands War 1866,['Strategy'],46840
['Action'],F.E.A.R. 3,"['FPS', 'Horror', 'Action', 'Co-op', 'Multiplayer', 'Shooter', 'Singleplayer', 'Gore', 'Online Co-Op', 'First-Person', 'Bullet Time', 'Sci-fi', 'Adventure', 'Zombies', 'Mechs', 'Story Rich', 'Atmospheric', 'Short', 'Controller']",21100
"['Action', 'RPG']",Magicka: Frozen Lake,"['Action', 'RPG']",73037
"['Action', 'RPG']",Magicka: The Watchtower,"['RPG', 'Action']",73036
['Simulation'],Trainz Simulator DLC: The Duchess,['Simulation'],24635
"['Action', 'RPG']",Magicka: Party Robes,"['Action', 'RPG']",901679
['Strategy'],Europa Universalis III: Western - AD 1400 Spritepack,['Strategy'],25810
"['Action', 'RPG']",Dungeons and Dragons: Daggerdale,"['RPG', 'Action', 'Fantasy']",99100
['Racing'],RETRO – Expansion Pack for RACE 07,"['Racing', 'Simulation']",44660
['Simulation'],Farming Simulator 2011 Equipment Pack 2,['Simulation'],90209
['Strategy'],Europa Universalis III: Eastern - AD 1400 Spritepack,['Strategy'],25809
['Strategy'],Hearts of Iron III: For the Motherland,['Strategy'],42903
['Strategy'],Worms Reloaded: Puzzle Pack,['Strategy'],22631
['Strategy'],Worms Reloaded: Retro Pack,['Strategy'],22634
['Strategy'],Worms Reloaded: Time Attack Pack,['Strategy'],22633
"['Strategy', 'RPG']",Dungeons: Map Pack DLC,"['Strategy', 'RPG']",57656
['Strategy'],Worms Reloaded: Forts Pack,['Strategy'],22632
"['Adventure', 'Casual']",Puzzle Agent 2,"['Puzzle', 'Adventure', 'Point & Click', 'Casual', 'Detective', 'Comedy', 'Mystery', 'Singleplayer', 'Surreal', 'Funny', 'Conspiracy', 'Short', 'Touch-Friendly']",94590
['Action'],Killing Floor: Steampunk Character Pack,['Action'],35425
['Strategy'],Pride of Nations: Spanish-American War 1898,['Strategy'],73192
"['Action', 'Adventure', 'Indie']",Tobe's Vertical Adventure,"['Indie', 'Action', 'Adventure', 'Platformer', 'Local Co-Op', 'Retro']",105700
"['Action', 'RPG']",Fallout New Vegas: Old World Blues,"['Action', 'RPG', 'Post-apocalyptic', 'Sci-fi', 'Comedy']",72750
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",['Strategy'],56538
['Simulation'],IL-2 Sturmovik: Cliffs of Dover,"['Simulation', 'World War II', 'Flight', 'Historical']",63950
"['Indie', 'Casual']",Lucid,"['Casual', 'Indie', 'Puzzle', 'Match 3']",61100
['Simulation'],Train Simulator: BR Class 421 '4CIG' Loco,['Simulation'],65228
['Action'],Homefront: Express 870 Shotgun,['Action'],55205
"['Adventure', 'Indie', 'RPG']",Runespell: Overture,"['Card Game', 'RPG', 'Indie', 'Casual', 'Adventure', 'Fantasy', 'Singleplayer']",102200
['Strategy'],Men of War: Assault Squad - Skirmish Pack,['Strategy'],64013
"['Action', 'Indie']",Aaaaa! - Brutal Concussion,"['Action', 'Indie']",15522
"['Adventure', 'Strategy', 'RPG', 'Indie']",Delve Deeper: Treasures and Tunnels,"['Strategy', 'Adventure', 'RPG', 'Indie']",63802
"['Action', 'Indie']",A.R.E.S.: Berzerker Suit,"['Action', 'Indie']",92302
['Simulation'],Cities in Motion: Metro Stations,['Simulation'],73183
['Adventure'],Nancy Drew®: Secrets Can Kill REMASTERED,"['Adventure', 'Point & Click', 'Female Protagonist', 'Mystery', 'Puzzle']",42210
"['Action', 'Simulation', 'Strategy']",ARMA: Cold War Assault,"['Simulation', 'Action', 'Strategy', 'Military', 'Classic', 'Open World', 'Cold War', 'FPS', 'Tactical', 'Multiplayer', 'Shooter', 'First-Person', 'War', 'Realistic', 'Singleplayer', 'Moddable', 'Sandbox', 'Team-Based', 'Third Person', 'Adventure']",65790
"['Casual', 'Indie']",SpaceChem: 63 Corvi,"['Indie', 'Casual', 'Puzzle']",92803
"['Simulation', 'Strategy']",Tropico 4,"['City Builder', 'Simulation', 'Strategy', 'Management', 'Comedy', 'Sandbox', 'Singleplayer', 'Great Soundtrack', 'Economy', 'Real-Time with Pause', 'Politics', 'Building', 'Resource Management', 'Funny', 'Political', 'Atmospheric', 'RTS', 'Cold War', 'Capitalism', 'God Game']",57690
['Adventure'],Nancy Drew®: The Captive Curse,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle']",42220
['Adventure'],Nancy Drew®: Trail of the Twister,"['Adventure', 'Point & Click', 'Female Protagonist', 'Mystery', 'Puzzle']",42230
"['Indie', 'Casual']",The Clockwork Man,"['Casual', 'Indie', 'Hidden Object', 'Steampunk', 'Puzzle', 'Point & Click']",111000
['Strategy'],Pride of Nations: American Civil War 1862,['Strategy'],73193
"['Action', 'Indie']",EDGE,"['Puzzle', 'Indie', 'Action', 'Platformer', 'Great Soundtrack', 'Singleplayer', 'Isometric', 'Abstract', 'Casual', 'Time Attack', 'Retro']",38740
['Strategy'],Civilization V - Civ and Scenario Pack: Korea,['Strategy'],99612
['Strategy'],Civilization V - Scenario Pack: Wonders of the Ancient World,['Strategy'],99614
['Indie'],Sanctum: Official Soundtrack,"['Indie', 'Soundtrack']",91604
['Indie'],Hacker Evolution Duality,"['Indie', 'Hacking', 'Simulation']",70120
"['Action', 'Indie', 'RPG', 'Strategy']",Space Pirates and Zombies,"['Space', 'Action', 'Indie', 'Sci-fi', 'Strategy', 'Top-Down', 'RPG', 'Zombies', 'Procedural Generation', 'Singleplayer', 'Open World', '2D', 'Pirates', 'Exploration', 'Shooter', 'Sandbox', 'Adventure', 'RTS']",107200
['Action'],Section 8: Prejudice Frontier Colonies Map Pack,['Action'],97108
['Action'],Section 8: Prejudice Blitz Pack,['Action'],97106
['Action'],Section 8: Prejudice Overdrive Map Pack,['Action'],97107
['Strategy'],"Warhammer 40,000: Dawn of War II - Ultramarines Pack",['Strategy'],56487
"['Action', 'RPG']",Fallout New Vegas®: Lonesome Road™,"['Action', 'RPG', 'Post-apocalyptic']",72760
"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Puzzle Pirates,"['Free to Play', 'Massively Multiplayer', 'Puzzle', 'Casual', 'Pirates', 'Adventure', 'Strategy', 'Multiplayer', 'Co-op', '2D']",99910
"['Action', 'Adventure', 'RPG']",The Baconing,"['RPG', 'Action', 'Adventure', 'Comedy', 'Local Co-Op', 'Action RPG', 'Singleplayer']",18070
['Action'],"Warhammer 40,000: Space Marine","['Warhammer 40K', 'Action', 'Third-Person Shooter', 'Sci-fi', 'Third Person', 'Multiplayer', 'Gore', 'Singleplayer', 'Shooter', 'Hack and Slash', 'Dystopian', 'Adventure', 'Co-op', 'Games Workshop', 'Atmospheric', 'Story Rich', 'Online Co-Op', 'Controller', 'Futuristic', 'Great Soundtrack']",55150
['Strategy'],Men of War: Vietnam,"['Strategy', 'RTS', 'War', 'Tactical', 'Real Time Tactics', 'Action', 'Historical', 'Co-op', 'Singleplayer', 'Multiplayer']",63940
"['Action', 'Indie']",Hard Reset Extended Edition,"['Cyberpunk', 'FPS', 'Action', 'Sci-fi', 'Indie', 'Shooter', 'First-Person', 'Singleplayer', 'Dystopian', 'Difficult', 'Robots', '3D Vision']",98400
['Strategy'],Pride of Nations: The Franco-Prussian War 1870,['Strategy'],73194
"['Action', 'Indie']",Wasteland Angel,"['Action', 'Indie', 'Post-apocalyptic', 'Female Protagonist', 'Arcade', 'Shooter']",46520
"['Action', 'Indie', 'Racing', 'Strategy']",Rock of Ages,"['Comedy', 'Indie', 'Strategy', 'Action', 'Tower Defense', 'Racing', 'Historical', 'Multiplayer', 'Funny', 'Local Multiplayer', 'Bowling', 'Singleplayer', 'Destruction', 'Casual', 'Split Screen']",22230
"['Action', 'Massively Multiplayer', 'Simulation']",Red Orchestra 2: Heroes of Stalingrad with Rising Storm,"['Realistic', 'World War II', 'FPS', 'Multiplayer', 'Action', 'Historical', 'Tactical', 'First-Person', 'Shooter', 'Military', 'Team-Based', 'War', 'Atmospheric', 'Simulation', 'Tanks', 'Difficult', 'Co-op', 'Strategy', 'Gore', 'Singleplayer']",35450
"['Action', 'Adventure']",Call of Juarez®: The Cartel,"['Action', 'Adventure', 'FPS', 'Co-op', 'Western', 'Shooter', 'First-Person', 'Singleplayer', 'Multiplayer', 'Nudity', 'Female Protagonist']",33420
['Simulation'],Cities in Motion: German Cities,['Simulation'],73185
['Strategy'],Magic: The Gathering 2012 - Expansion,['Strategy'],49473
"['RPG', 'Simulation', 'Strategy']",Sengoku,"['Strategy', 'Simulation', 'Grand Strategy', 'RPG', 'Historical', 'Real-Time with Pause', 'Medieval', 'Multiplayer', 'Singleplayer']",73210
"['Action', 'Indie']",Astro Tripper,"['Indie', 'Action', ""Shoot 'Em Up"", 'Arcade', 'Shooter']",110600
['Adventure'],Nancy Drew®: Shadow at the Water's Edge,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",200080
['RPG'],Two Worlds II - Pirates of the Flying Fortress,"['RPG', 'Open World', 'Pirates']",200440
"['Action', 'Indie']",Bunch of Heroes,"['Action', 'Indie', 'Co-op', 'Shooter', 'Multiplayer']",111400
['Action'],Duke Nukem Forever: Hail to the Icons Parody Pack,"['Action', 'FPS']",57923
"['RPG', 'Strategy']",Might &amp; Magic: Heroes VI,"['Strategy', 'RPG', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy', 'Multiplayer', 'Singleplayer', 'Tactical', 'Base Building', 'Local Multiplayer', 'Adventure']",48220
['Strategy'],Supreme Commander: Forged Alliance,"['Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Singleplayer', 'Grand Strategy', 'Co-op', 'Moddable', 'Real-Time with Pause', 'Base Building', 'Competitive', 'Robots', 'Action', 'Real-Time', 'Online Co-Op', 'Adventure', 'Great Soundtrack', 'Space']",9420
"['Action', 'Adventure', 'Indie', 'RPG']",The Binding of Isaac,"['Rogue-like', 'Indie', 'Replay Value', 'Difficult', 'Procedural Generation', 'Action', 'Dark', 'Top-Down', 'Great Soundtrack', 'Adventure', 'Singleplayer', 'Rogue-lite', 'RPG', 'Survival', '2D', 'Perma Death', 'Dungeon Crawler', 'Bullet Hell', 'Atmospheric', 'Arena Shooter']",113200
['Simulation'],Farming Simulator 2011 Equipment Pack 3,['Simulation'],90208
"['Racing', 'Simulation']",Off-Road Drive,"['Simulation', 'Racing', 'Offroad', 'Singleplayer', 'Multiplayer']",200230
['Strategy'],Supreme Commander,"['Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Real-Time', 'Co-op', 'Real-Time with Pause', 'Singleplayer', 'Action', 'Base Building', 'Robots', 'Classic', 'Space']",9350
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Tipping Point,"['Strategy', 'Simulation', 'Indie', 'Turn-Based', 'Political', 'Difficult', 'Casual', 'Politics', 'Education', 'Singleplayer', 'Card Game']",901776
"['Action', 'Racing']",Post Apocalyptic Mayhem: DLC - Chaos Pack,"['Racing', 'Action']",201100
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Denial,"['Strategy', 'Indie', 'Casual', 'Simulation']",80202
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Migration,"['Strategy', 'Indie', 'Casual', 'Simulation']",80204
['Action'],Sniper: Ghost Warrior - Second Strike,['Action'],34842
"['Action', 'Simulation']",Air Conflicts: Secret Wars,"['Simulation', 'Action', 'World War II', 'Flight', 'Arcade', 'Multiplayer', 'Female Protagonist', 'Singleplayer']",95900
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Extras Pack,"['Strategy', 'Indie', 'Casual', 'Simulation']",80207
"['Action', 'Adventure']",Dead Rising 2: Off the Record,"['Action', 'Zombies', 'Adventure', 'Open World', 'Online Co-Op', 'Co-op', 'Third Person', 'Comedy', 'Funny', 'Gore', 'Sandbox', 'Horror', 'Great Soundtrack', 'Singleplayer', 'Survival Horror', 'Atmospheric']",45770
"['Action', 'Adventure', 'RPG']",The Baconing DLC - Roesha – One Bad Mutha Co-op Character,"['Action', 'Adventure', 'RPG']",18080
['Strategy'],Disciples III - Resurrection,"['Strategy', 'Turn-Based', 'RPG', 'Turn-Based Strategy']",200670
"['Casual', 'Simulation', 'Strategy']",Memoir '44 Online,"['Strategy', 'Board Game', 'Casual', 'Simulation', 'World War II', 'Tactical', 'Free to Play', 'Military', 'Turn-Based', 'Multiplayer']",108210
['Simulation'],Train Simulator: Amtrak Acela Express EMU Add-On,['Simulation'],65231
"['Adventure', 'Casual', 'RPG']",Costume Quest,"['RPG', 'Adventure', 'Comedy', 'Casual', 'Singleplayer', 'Family Friendly', 'Turn-Based', 'Cute', 'Indie', 'Short', 'Female Protagonist', 'Turn-Based Strategy', 'Funny', 'Puzzle', 'Turn-Based Combat', 'Controller', 'JRPG', 'Fantasy', 'Quick-Time Events']",115100
['Simulation'],The Sims™ 3 Pets,"['Simulation', 'Horses', 'Cute', 'Funny']",47930
"['Strategy', 'Indie', 'Simulation']",Gratuitous Space Battles: The Parasites,"['Indie', 'Simulation', 'Strategy']",41816
"['Action', 'Indie', 'RPG']",Serious Sam: The Random Encounter,"['Action', 'Indie', 'RPG', 'Turn-Based', 'Singleplayer', '2D', 'Pixel Graphics', 'Comedy', 'JRPG']",201480
"['Indie', 'RPG']",Before the Echo,"['Rhythm', 'RPG', 'Indie', 'Music', 'Great Soundtrack', 'Singleplayer', 'Experimental', 'Comedy', 'Funny', 'Kickstarter']",200910
"['Casual', 'Indie', 'Strategy']",Puzzler World 2,"['Casual', 'Indie', 'Strategy', 'Puzzle']",200130
"['Simulation', 'Strategy']",Airline Tycoon 2,"['Simulation', 'Strategy', 'Economy', 'Management']",201490
['RPG'],ArcaniA: Fall of Setarrif,"['RPG', 'Singleplayer', 'Adventure', 'Gothic', 'Fantasy']",65610
"['Action', 'Indie']",The Haunted: Hells Reach,"['Action', 'Indie', 'Gore', 'Co-op', 'Third-Person Shooter', 'Zombies', 'Horror', 'Multiplayer', 'Shooter', 'Demons']",43190
"['Action', 'Indie', 'Strategy']",Orcs Must Die! - Artifacts of Power,"['Strategy', 'Action', 'Indie']",102622
"['Action', 'RPG']",Dungeon Siege III: Treasures of the Sun,"['RPG', 'Action']",39270
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe™ Online,"['Free to Play', 'Superhero', 'Massively Multiplayer', 'Action', 'Open World', 'RPG', 'MMORPG', 'Adventure', 'Multiplayer', 'Character Customization', 'Batman', 'Comic Book', 'Third Person', 'Fighting', 'PvP', 'Co-op', 'Online Co-Op', ""Beat 'em up"", 'Fantasy', 'Indie']",24200
['Action'],Saints Row: The Third Initiation Station,"['Action', 'Free to Play']",55370
"['Simulation', 'Strategy']",Tropico 4: Junta Military DLC,"['Strategy', 'Simulation']",57696
['Action'],Sonic Generations Collection,"['Platformer', 'Great Soundtrack', 'Action', 'Fast-Paced', '3D Platformer', 'Singleplayer', 'Moddable', '2D', 'Adventure', 'Retro', 'Colorful', 'Family Friendly', 'Time Travel', 'Classic', 'Controller', 'Third Person', '3D Vision', 'Replay Value', 'Funny', 'Racing']",71340
