date,title,sentiment_analysis,recommend,release_date
"March 18, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"September 11, 2014",Counter-Strike: Global Offensive,2,False,2012-08-21
"May 7, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"June 21, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"September 24, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"April 20, 2014",Counter-Strike: Global Offensive,1,False,2012-08-21
"March 23, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 15, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 17, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 20, 2013",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 30, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"July 14, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 23, 2015",Counter-Strike: Global Offensive,1,False,2012-08-21
"June 29, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"October 31, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"March 14, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"June 29, 2014",Counter-Strike: Global Offensive,1,False,2012-08-21
"December 17, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 23, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"September 28, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 3, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"January 6, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"July 1, 2015",Counter-Strike: Global Offensive,1,False,2012-08-21
"May 18, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 16, 2013",Counter-Strike: Global Offensive,1,True,2012-08-21
"November 28, 2013",Counter-Strike: Global Offensive,2,True,2012-08-21
"August 2, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"July 11, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 22, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"June 9, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"May 28, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"July 7, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 29, 2014",Counter-Strike: Global Offensive,0,True,2012-08-21
"November 9, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"September 9, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"July 31, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 16, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"September 3, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 12, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"July 12, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 31, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 28, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"October 2, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 8, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"April 11, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"March 17, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 21, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"March 21, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 1, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 5, 2015",Counter-Strike: Global Offensive,0,True,2012-08-21
"March 16, 2014",Counter-Strike: Global Offensive,0,True,2012-08-21
"March 13, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"February 1, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"April 30, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 11, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,False,2012-08-21
"November 23, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 24, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"May 30, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 21, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"December 20, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"September 21, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"May 1, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"June 27, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,False,2012-08-21
"July 13, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"April 9, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"November 10, 2014",Counter-Strike: Global Offensive,0,True,2012-08-21
"April 13, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 28, 2013",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 13, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 24, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 4, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"September 26, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 14, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"August 17, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"April 6, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,2,True,2012-08-21
"October 4, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 24, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"June 13, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 18, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 20, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 27, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 7, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 18, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"November 10, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"May 17, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 4, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 4, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 12, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 8, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"June 20, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 12, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 28, 2014",Counter-Strike: Global Offensive,0,True,2012-08-21
"August 16, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"August 14, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"May 13, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 8, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"May 21, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"May 23, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"April 7, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"September 25, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 19, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 10, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"February 7, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"November 14, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 29, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"April 1, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 29, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 15, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 17, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"August 2, 2015",Counter-Strike: Global Offensive,0,True,2012-08-21
"April 8, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,1,False,2012-08-21
"January 28, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 12, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 2, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"April 5, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 13, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 24, 2015",Counter-Strike: Global Offensive,1,False,2012-08-21
"October 28, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 15, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"January 5, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"November 4, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"September 29, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 14, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 7, 2013",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 6, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 5, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 10, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"September 10, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"September 11, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"August 17, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 23, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 10, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"March 24, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 8, 2015",Counter-Strike: Global Offensive,2,False,2012-08-21
"April 22, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 12, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"November 14, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 17, 2013",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 19, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 10, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 31, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"November 9, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"September 26, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 14, 2013",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 6, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"November 29, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"September 7, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 7, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 19, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"November 5, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,0,True,2012-08-21
"October 31, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"July 3, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"May 18, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"April 16, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"June 24, 2015",Counter-Strike: Global Offensive,0,True,2012-08-21
"September 8, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 7, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"February 7, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"May 10, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"January 20, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"June 4, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 15, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"September 17, 2013",Counter-Strike: Global Offensive,0,True,2012-08-21
"July 12, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 20, 2015",Counter-Strike: Global Offensive,1,False,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"February 21, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"May 26, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 26, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"April 15, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,0,True,2012-08-21
"August 31, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 21, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 19, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 5, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"January 24, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 26, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"November 11, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 6, 2015",Counter-Strike: Global Offensive,0,True,2012-08-21
"April 22, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"May 19, 2014",Counter-Strike: Global Offensive,2,False,2012-08-21
"November 15, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 25, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,2,True,2012-08-21
"December 29, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 10, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 23, 2015",Counter-Strike: Global Offensive,1,False,2012-08-21
"February 7, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"December 22, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,2,True,2012-08-21
"December 30, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 22, 2015",Counter-Strike: Global Offensive,0,True,2012-08-21
"July 8, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"September 13, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"June 11, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"September 23, 2015",Counter-Strike: Global Offensive,0,True,2012-08-21
"June 23, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"April 3, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 5, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,2,True,2012-08-21
"March 2, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 9, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 1, 2014",Counter-Strike: Global Offensive,0,True,2012-08-21
"June 8, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 29, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 12, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 13, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 24, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"September 5, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"February 1, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"May 29, 2014",Counter-Strike: Global Offensive,1,False,2012-08-21
"October 10, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 10, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"June 30, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 4, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"April 29, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"January 29, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"March 13, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 12, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"March 6, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 16, 2014",Counter-Strike: Global Offensive,0,True,2012-08-21
"June 19, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"August 25, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 3, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"July 8, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"July 16, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 7, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"July 30, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
,Counter-Strike: Global Offensive,1,True,2012-08-21
"August 19, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"December 17, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"September 24, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
"August 7, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"October 3, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"September 6, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"August 4, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"February 27, 2015",Counter-Strike: Global Offensive,2,True,2012-08-21
"June 2, 2015",Counter-Strike: Global Offensive,0,True,2012-08-21
"November 16, 2015",Counter-Strike: Global Offensive,1,True,2012-08-21
,Counter-Strike: Global Offensive,2,True,2012-08-21
"August 13, 2014",Counter-Strike: Global Offensive,1,True,2012-08-21
"December 11, 2014",Counter-Strike: Global Offensive,2,True,2012-08-21
